user_upload,ad_id,video_id,labeller_id,ad_or_no,ad_brand,product,food_or_no
FALSE,3476,SVQtGQeHAi4,10,TRUE,Google Canada,GooGle pixel 7 ,FALSE
FALSE,3477,uuvhkZFopRY,10,TRUE,Disney land,Magic at disneyland,FALSE
FALSE,3478,FPiyBlraHEs,10,TRUE,Doritos,Doritos BBQ chips,TRUE
FALSE,3479,iG_eYjtyIq8,10,TRUE,Shoppers drug mart,beauty products,FALSE
FALSE,3480,69z1AvhpXu8,10,TRUE,Government of canada,Disinformation ,FALSE
FALSE,3481,56PiC7yskiM,10,TRUE,Invisalign ,Invisalign ,FALSE
FALSE,3482,QSyH_X8Zuus,10,TRUE,RBC bank,Savings with RBC,FALSE
FALSE,3483,VESc2E2i6pA,10,TRUE,The Brick,Mattress at the brick,FALSE
FALSE,3484,93k_Q6syP8U,10,TRUE,Hills,Hills Dog food,FALSE
FALSE,3485,To07hYJQN7I,10,TRUE,Starbucks,Pistachio latte and pistachio cream cold brew,TRUE
FALSE,3486,vVHAWoM1LGI,10,TRUE,AACD,Cosmetic dentistry ,FALSE
FALSE,3487,o9JaYhB5sko,10,TRUE,Asics,Gel nimbus shoes,FALSE
FALSE,3488,Ej-KUcY4PKQ,10,TRUE,RBC bank,RBC customer service ,FALSE
FALSE,3489,keZu75N-U-s,10,,Not Labeled,N/A,
FALSE,3490,qEpIcOwH65M,10,TRUE,The indian Chief,The indian Chief,FALSE
FALSE,3491,PAv5JYw6aB4,10,TRUE,Viola ,Grocery delivery ,FALSE
FALSE,3492,u6c4CFvlZjU,10,TRUE,Nicorette,Nicorette gum,FALSE
FALSE,3493,eR6YZNJ5sUs,10,TRUE,Holly ,Holly cars,FALSE
FALSE,3494,lvDr5y3SmRw,10,TRUE,Low effort genshin,Low effort genshin tutorial,FALSE
FALSE,3495,P-JxjvcCmy8,10,TRUE,Ninjamas,Ninjamas nighttime underwear,FALSE
FALSE,3496,4zCCFHP_6Ho,10,TRUE,Cricut,Cricut printing,FALSE
FALSE,3497,emjvU9Qrez8,10,TRUE,cricut ,cricut printing,FALSE
FALSE,3498,rlLJk7HeA8k,10,TRUE,euronews,Valentine's day billions,FALSE
FALSE,3499,xbVcCsBskj4,10,TRUE,Ford,Ford Escape Car,FALSE
FALSE,3500,sZFuWUEJH8Q,10,TRUE,Disney,Disney treasure,FALSE
FALSE,3501,Dx9ev9gb2EU,10,TRUE,Cricut,Cricut printing,FALSE
FALSE,3502,NaqKI3_cV9Q,10,TRUE,Gillet,Gillet razor,FALSE
FALSE,3503,TAiuji-6ysc,10,TRUE,Rainbow,Rainbow game,FALSE
FALSE,3504,5b_-cOJHgLU,10,TRUE,KFC,Extra crispy chicken ,TRUE
FALSE,3505,3lFQiwCFbwo,10,TRUE,BMO,Visa card,FALSE
FALSE,3506,GBkgzfdRaf8,10,TRUE,TD bank,Black history month,FALSE
FALSE,3507,#NAME?,10,TRUE,warner bros canada,tenent movie,FALSE
FALSE,3508,MN7oOdkD5tU,10,TRUE,Genshin impact,Genshin tutorial,FALSE
FALSE,3509,5vb_ii6tar8,10,TRUE,The rec room,The rec room,FALSE
FALSE,3510,pG7t93TJyT0,10,TRUE,Prairie college,Prairie college programs,FALSE
FALSE,3511,Vlj1Wg_4PIw,10,TRUE,Pizza hut,Hand crafted crust,TRUE
FALSE,3512,fFHMWTbG63s,10,TRUE,justeight,Top 8 battles,FALSE
FALSE,3513,UetX_jZdqHM,10,TRUE,Haskyan School of business ,business programs,FALSE
FALSE,3514,#NAME?,10,TRUE,SunTek,Car protection,FALSE
FALSE,3515,KUc5wV5INYY,10,TRUE,Lenovo,Gaming laptop,FALSE
FALSE,3516,yut1a4dPq_Q,10,TRUE,Cisco,Cisco live amsterdam 2024,FALSE
FALSE,3517,8Rzgt9227QM,10,TRUE,BritBox,favourite detective show,FALSE
FALSE,3518,6e1KJZ_dPQg,10,TRUE,AGLC,Work for alberta,FALSE
FALSE,3519,EviaBVJOeMo,10,TRUE,Shopify,business growth,FALSE
FALSE,3520,pEPESITLtIA,10,TRUE,Devolutions,Remote desktop manager,FALSE
FALSE,3521,Hj3SHyvDQHw,10,TRUE,CISCO,CISCO Amsterdam 2024,FALSE
FALSE,3522,9BZVbT0zVFg,10,TRUE,Jeep,2024 Jepp wrangler,FALSE
FALSE,3523,nQzBfqBJKBk,10,TRUE,AGLC alberta,First jobs at AGLC,FALSE
FALSE,3524,EpTg_tWZKG0,10,TRUE,ZR auto,dealership,FALSE
FALSE,3525,rXgL5YhM2UA,10,TRUE,Pepsi,"Pepsi zero, regular, cherry",TRUE
FALSE,3526,QS3Pv1RNKJs,10,TRUE,Dodge Canada,2023 Dodge Hornet,FALSE
FALSE,3527,g9nvgJ1kGXs,10,TRUE,CIBC,Global money transfer,FALSE
FALSE,3528,FROjXjqV5is,10,TRUE,Subaru,Subaru Outback 2024,FALSE
FALSE,3529,LsvJaGtBTN0,10,TRUE,APR,Racer savings,FALSE
FALSE,3530,PZ5v0CTf-iY,10,TRUE,Subaru,Subaru winterretail,FALSE
FALSE,3531,LhNp8K6oUYI,10,TRUE,Freshco,Frescho deals on strawberries and broccoli ,TRUE
FALSE,3532,CJCtt2GoKnA,10,TRUE,Cineplex,Ordinary angels,FALSE
FALSE,3533,15K1lgkWPuI,10,TRUE,Freshco,Deals on Strawberries and broccoli,TRUE
FALSE,3534,8T18VghtSxw,10,TRUE,Hamilton ETFs,Yield maximizer ETFs,FALSE
FALSE,3535,2NJRHnlVilY,10,,Not Labeled,N/A,
FALSE,3536,EiuJDtU_fvM,10,TRUE,Richmond BC tourism,Richmond BC pacific people,FALSE
FALSE,3537,b3gNJPV10eo,10,TRUE,Holley,Holley savings,FALSE
FALSE,3538,X1yS0JUoJdA,10,TRUE,the walking dead,the walking dead show,FALSE
FALSE,3539,AxeQW42_RxA,10,TRUE,Altassian,Fan mail for jira service management ,FALSE
FALSE,3540,Py1g7PCzGMY,10,TRUE,Takis,Intense Nacho Taki,TRUE
FALSE,3541,Z35Xfm2VygQ,10,TRUE,tomorrow's world viewpoint,forest fire casualty,FALSE
FALSE,3542,wZZvnx9OIZI,10,TRUE,Sentry,customer story,FALSE
FALSE,3543,MQe6XMJ8r70,10,TRUE,Sherve crump low,Rolex daytona,FALSE
FALSE,3544,O7PgaunwtNk,10,TRUE,Neutrogena,daily cleanser,FALSE
FALSE,3545,vGtEV0tl4ww,10,TRUE,Dio Doudou ,Guiss music video,FALSE
FALSE,3546,bsZb43MZ_mI,10,TRUE,Coldrops,Coldrops,FALSE
FALSE,3547,Rwya01toztg,10,TRUE,Alpacas of Montana,clothing,FALSE
FALSE,3548,rP8zva-MtT0,10,TRUE,Ballstar YYC,Ballstar YYC,FALSE
FALSE,3549,nHLdecQbs_8,10,TRUE,Subway,Subway foot longs,TRUE
FALSE,3550,lLNsV5zDGpw,10,TRUE,gillet ,gillet shaving,FALSE
FALSE,3551,nfw1czajCEQ,10,TRUE,KFC,extra crispy box,TRUE
FALSE,3552,r8G6rz3a3VA,10,TRUE,eneloop,eneloop brand movie,FALSE
FALSE,3553,ColVWI-dNsU,10,TRUE,fitness depot ottawa,fitness depot ottawa,FALSE
FALSE,3554,SbSo7K56Xd8,10,TRUE,justeihgt,Top 5 birds video,FALSE
FALSE,3555,LdcSU8QUo9I,10,TRUE,Thinkmate,Thinkmate AMD,FALSE
FALSE,3556,IsGlvhR3y5Y,10,TRUE,Angelica Garcia,Juanita music video,FALSE
FALSE,3557,wlaF-2CzlVc,10,TRUE,Abdullah Aid Canada,Mufti Menk,FALSE
FALSE,3558,0qbRrn6y1yY,10,TRUE,Popeye's ,Popeye's protein and supplements ,TRUE
FALSE,3559,rkT3DymuJkw,10,TRUE,hotels.com,price deals for hotels,FALSE
FALSE,3560,uJpQYhCHE90,10,TRUE,Lexicomp,Lexicomp for Dentistry,FALSE
FALSE,3561,eyWECfIWMcM,10,TRUE,Launchpad calgary,Launchpad golf calgary,FALSE
FALSE,3562,6nLf4gvPRps,10,TRUE,Toyota,Toyota tundra 2021,FALSE
FALSE,3563,9vYUCtVWUrc,10,TRUE,Campbell's,Pace salsa,TRUE
FALSE,3564,5_k5meH5FYQ,10,TRUE,homedepot,appliances at homedepot,FALSE
FALSE,3565,dQGPJD3OHmI,10,TRUE,Simpson,Simpson Motorcycle helmets,FALSE
FALSE,3566,LjNlglbOjD4,10,TRUE,Tim Horton's ,Fudge Brownie lates,TRUE
FALSE,3567,IyFXKCgy5Go,10,TRUE,Luck catchers,Luck catchers 2 game,FALSE
FALSE,3568,9QFQzkR6Pn4,10,TRUE,Canadian Tire,Garage spring 2024,FALSE
FALSE,3569,2_YUS9ziTvo,10,TRUE,Steam,Epoch game,FALSE
FALSE,3570,tA1r3MbpPG8,10,TRUE,Neo core games,King arthur Knight's tale,FALSE
FALSE,3571,y7CGYrT2qWQ,10,TRUE,Sentry,Sentry app,FALSE
FALSE,3572,v0bpMhQylK8,10,TRUE,national event management ,Alberta Bike show,FALSE
FALSE,3573,mOhqN9nuFY8,10,TRUE,THQ nordic,South Park Snow day,FALSE
FALSE,3574,_Y9bhcg3uZk,10,TRUE,toyota,Toyota tundra,FALSE
FALSE,3575,gh2y7FYBSmE,10,TRUE,Vili V ,Vili V constellation high lyric video,FALSE
FALSE,3576,1GxXklQt5S0,10,TRUE,Homedepot,2023 appliances,FALSE
FALSE,3577,BKES4GeYl4o,10,TRUE,zhuolu's rain,punishing gray raven tutorial ,FALSE
FALSE,3578,2SsJ1x0px_Q,10,TRUE,Audible ,Audible books,FALSE
FALSE,3579,Xz8IjkZMNAc,10,TRUE,Beyond,Beyond pet food,FALSE
FALSE,3580,3Csft1F2Cbg,10,TRUE,Government of Canada,preventing bacterial spread,FALSE
FALSE,3581,Jxq27rMQpqM,10,TRUE,Doritos,Doritos BBQ,TRUE
FALSE,3582,CJ2fBZdFhyo,10,TRUE,Apple store and google play,Doomsday game,FALSE
FALSE,3583,kqL1wYCVWiE,10,TRUE,Pure Square,Ip address for gamers,FALSE
FALSE,3584,ZwofCyXlDOc,10,TRUE,The rec room,The rec room,FALSE
FALSE,3585,B5RtBRUB9r0,10,TRUE,Global tv,Survivor season premier ,FALSE
FALSE,3586,Spa8bfMCqww,10,TRUE,expedition overland,Africa trailer,FALSE
FALSE,3587,ikiO4gwIxzI,10,TRUE,Nordica ,Nordica cottage cheese,TRUE
FALSE,3588,u9v3oJpya8g,10,TRUE,Sonatype,Sonatype repository firewall,FALSE
FALSE,3589,g4p2mrTLMUc,10,TRUE,Halifax black film festival,Halifax black film festival ,FALSE
FALSE,3590,zSM7vL5qdcY,10,TRUE,nightingale game,nightingale game,FALSE
FALSE,3591,C-nVSRXsN9o,10,TRUE,Sonatype ,Sonatype lifecycle ,FALSE
FALSE,3592,2k-Ugk3IqIM,10,TRUE,Formation Korpus,Entrepreneur ,FALSE
FALSE,3593,#NAME?,10,TRUE,Carson Optical US,Carson Optical US,FALSE
FALSE,3594,RRhT5-_YEHA,10,TRUE,strike back studios,Asleep in my palm trailer,FALSE
FALSE,3595,XpqT1pNn33w,10,TRUE,Nightingale game,Nightingale game,FALSE
FALSE,3596,I0gGDkpK3p8,10,TRUE,Walmart,Donations to food banks in Canada,FALSE
FALSE,3597,VKwHSSxBH48,10,TRUE,Country hills nissan,Nissan cars,FALSE
FALSE,3598,tnikoORHYnI,10,TRUE,Simcity build it ,Simcity build it ,FALSE
FALSE,3599,YuT2a6goPEw,10,TRUE,more than money,Retirement savings,FALSE
FALSE,3600,_ZVJDfZlaAE,10,TRUE,Andre rice ,Andre rice what it's like music video,FALSE
FALSE,3601,P86FBWZ9ypY,10,TRUE,Jazware,Pokemon world of TVC,FALSE
FALSE,3602,Jpl0tss-Gns,10,TRUE,million stories media,Finance talks ,FALSE
FALSE,3603,Yo8d9LVvHPA,10,TRUE,million stories media,insurance,FALSE
FALSE,3604,n4ormnnY5lM,10,TRUE,steven ,Veep elevation worship,FALSE
FALSE,3605,oFfEbLODDXc,10,TRUE,Morrison homes,Morrison homes,FALSE
FALSE,3606,4AvZarC8Uv4,10,TRUE,Invasive species center Canada,wild animals,FALSE
FALSE,3607,XayUHJRj7IE,10,TRUE,health Canada,HIV infromation,FALSE
FALSE,3608,PHfFR9uC0Jc,10,TRUE,Drego and beno,I dont even rap music video,FALSE
FALSE,3609,9FAzoB-s2kk,10,TRUE,Templeton religion trust,Science and religion,FALSE
FALSE,3610,#NAME?,10,,Not Labeled,N/A,
FALSE,3611,lt6I5FqxsBU,10,TRUE,Koodo ,The switch ,FALSE
FALSE,3612,_RC8b-sqzRU,10,TRUE,Cowthemblues,Video diaries,FALSE
FALSE,3613,yGuMP3AO5gQ,10,TRUE,Daytona,Homes for real life,FALSE
FALSE,3614,z-YfZ_8uuOo,10,TRUE,Subaru Canada,WDA Subaru winterretail,FALSE
FALSE,3615,n09KibdDg8M,10,TRUE,IGN,playing a race to treasure skull and bones,FALSE
FALSE,3616,nD5H0Au-5KE,10,TRUE,Disney+,Loki season 2 trailer,FALSE
FALSE,3617,gCD2KDq8Y1s,10,TRUE,Morrison Homes,Morrison Homes,FALSE
FALSE,3618,72cuVvCtM_0,10,TRUE,Invector rythm galaxy,Invector rythm galaxy,FALSE
FALSE,3619,XjyaWaGixNs,10,TRUE,McDonald’s ,Iced coffee and hot coffee,TRUE
FALSE,3620,xTwTfubkcIM,14,TRUE,Theresa Gorella,Silence live performance,FALSE
FALSE,3621,5T3L1Nhqdxg,14,TRUE,audible,audiobooks,FALSE
FALSE,3622,ixgWHHmJlX8,14,TRUE,YouTube,YouTube Premium,FALSE
FALSE,3623,yY0ImOaFHPs,14,FALSE,Not Labeled,N/A,
FALSE,3624,UaA3E7c5luE,14,TRUE,Vrbo,Short term rentals,FALSE
FALSE,3625,KKgpJXMy9-k,14,FALSE,Not Labeled,N/A,
FALSE,3626,dtRyAMh0V40,14,TRUE,Chrysler,South Calgary Chrysler dealership,FALSE
FALSE,3627,6nSyhGxOI0c,14,TRUE,MGK,dont let me go music video,FALSE
FALSE,3628,hmOyOWGDsqc,14,TRUE,ABS CBN channel,streaming tv shows,FALSE
FALSE,3629,A3slKuvBmOs,14,TRUE,Dawateislami,charity ,FALSE
FALSE,3630,t0YP8zMQJ7E,14,TRUE,Kia,EV6 car,FALSE
FALSE,3631,7BpkD_W05CU,14,TRUE,Monster,snowboarding,FALSE
FALSE,3632,k40S_dblTIM,14,TRUE,unsure,"bitcoin, passive income",FALSE
FALSE,3633,O_IJhc9VF-k,14,TRUE,Million Stories Media,credit score,FALSE
FALSE,3634,cnpZJY2i_yg,14,TRUE,Bonterra,tissue paper,FALSE
